reviewText,summary,unixReviewTime,reviewTime,rating,label
"The movie starts out with a movie projectionist reading about the lost colony of Roanoke. Then the power goes off. When he investigates he finds empty clothes where people should be. There are eerie shadows and he too disappears. Hayden Christensen wakes up and finds the city in a similar state, with clothes, but missing bodies. 3 days later (apparently he was unable to walk out of the city in that time, Christensen is walking around the city in the dark scrounging batteries for flashlights (HEY! TRY THE STORES!) and discovering the city has been hit by a discriminating EMF that effects car batteries but not dry cells. He is not yet ready to embrace the dark side of the force.In the midst of it all he finds a bar with the lights still on (own generator) and decides he needs a bracer. People start to congregate at the bar one at a time. Outside, when your light goes out, computer generated blackness quickly swarms around you to eerie music. Sunlight becomes a thing of the past as Detroit becomes Dark City. Apparently these are not the people who know how to set the city on fire every Halloween.The characters discuss tons of reasons why this is happening and the best one was that God  the universe hit the ""reset"" button and they are the stragglers.",I THINK THEREFORE I AM,1306022400,"05 22, 2011",3,0
"Although season 5 was disappointing, I still give it 3 stars for it's quality. I just can't rate this show low, but I'm saddened that they gave up on the story line so quickly. It's still good, just should have gone for at least 2 more seasons.",kind of disappointed,1373760000,"07 14, 2013",3,0
"The first few episodes are interesting, but then it becomes repetitive. Not a bad show, just to much of the same for me.",Okay,1400630400,"05 21, 2014",3,0
"I really enjoyed the first season of this series. The story is great, and they move the plot along successfully in each episode. The acting is kind of weak, but most Stephen King made for TV stuff has bad acting.If you are looking for an interesting series that leaves you wondering what will happen next after each episode, this show is for you. Plus it is free if you are a Prime member.","Classic S. King. Good story, poor acting.",1379894400,"09 23, 2013",3,0
I enjoy Chopped because they use foodstuffs that I have never seen nor heard of and I find it interesting to find out how they are used in dishes.  I find the judges condescending and the contestants can't stop trying to sound needy.  I concentrate on the food.,Chopped Season 5,1383436800,"11 3, 2013",3,0
Not the best documentary nor did it provide any earth shattering perspectives on the serial killer.  Nonetheless it was interesting and provided some new angles I had not seen heard read before.,Interesting and engaging,1361577600,"02 23, 2013",3,0
"It could happen! But for me the story was tragic and bleak (that's the point, I know!). The visual effects were good, the acting was good, and the story was okay. It was a vary long opening to an attempted invasion of earth. And I felt it's main female character was short changed.",invasion earth,1365465600,"04 9, 2013",3,0
"This was a wonderful show until the silly over dramatic Root character, and now the extremely boring Shaw character, have made it something to fast forward thru",Used to be good,1383696000,"11 6, 2013",3,0
"We love cooking shows and like the idea behind this.  The way the staff is dismissed seems phony to us.  The woman who runs it dresses really tacky and the hair, OMG!  This show is good, but could be great!",Like the thought idea,1382140800,"10 19, 2013",3,0
"This was going to be my first and only public service announcement review in which I tell you not to bother because it is not nearly funny enough and is terribly cruel to the male and that when I found myself laughing during the film it was in the Girls' Night Out kind of way where you have only one free night that all your friends are available and even though they are not in peak form you want to make the best of it in order to make everyone happy and justify spending the time and money when you really know you would have better enjoyed staying at home.On the other hand, if you really need to laugh and will take anything, which is how I felt just before I plunked $8.50 down at the cinema to see The Other Woman, or if you want to support our funny female actors, there are some amusing moments between Diaz and Mann so much so that you wish you could pluck their characters out of this film and put them in another.  But is that enough?  You decide.","Not funny enough, with a bizarre conclusion,",1403049600,"06 18, 2014",3,0
"Maria Wern is somewhat of a standard cop series with some twists. Maria (Eva Rose) is a lead detective on Gotland Island alongside Sweden's mainland. She is somewhat damaged goods from the loss of her fellow officer husband who left behind his son and daughter and Maria. She is numb from the loss as well as from what she see's and has to deal with at work, but does try to have a relationship with an old flame. Eva's looks and on screen personality exude tough competent cop to a Tee and she does a very good and realistic job playing lead detective Wern. Her fellow cast members help sell the story and add layers and depth to the show and its stories.The direction is good and the locations and cinematography have many breathtaking views that add a sense of being there with the cast and crew. The cinematography ( aerial, towns and cities, seascapes and landscapes)  alone are worth the time to watch this show.  The writing is solid with interesting stories and good dialogue, but they do lack some details that hinder the stories somewhat . The show does have some violent scenes (as expected for a cop show) , but nothing to graphic and the murder scenes can sometimes be pretty graphic, but again not as bad as many other shows of this genre. The dialogue contains at times cursing and in the last few episodes they even contain the f&#8230;word here and there. There is no graphic nudity or sex scenes, but some lovemaking scenes that are really tame and cut away before things get going.This is a must see cop show that does touch on the realities of cause and effect on the people who enforce the law. Its not the best, but it is well worth the time to get to know Maria and her squad crack the cases that are handed to them.",GOOD SWEDISH COP SHOW,1400630400,"05 21, 2014",3,0
